num,columnes,scores
8,mialgies fatiga neuro school_confirmed hemorrhagies conjuntivitis final_diagnosis_code dermatologic final_diagnosis_code,0.744323811355575
8,crup home_confirmed inflam_periferic nuchal_stiffness mialgies gi_symptoms headache_first symptoms_binary final_diagnosis_code,0.8776502613416035
8,crup_first wheezing neuro abdominal_pain nasal_first crackles highest_fever resp final_diagnosis_code,0.7151797757667786
8,abdominal_pain dysphonia school_confirmed shock neuro peripheral_paralysis ct2 headache final_diagnosis_code,0.7077516339105464
8,hemorrhagies dermatologic crackles flu_binary ausc_resp gi_symptoms shock_first neuro final_diagnosis_code,0.74077177770399
8,hemorrhagies crackles inflam_periferic resp peripheral_paralysis nasal_congestion conjuntivitis gi_first final_diagnosis_code,0.8129774332456967
8,wheezing hemorr_first headache hepato_first flu_binary resp spleno_first symptoms_binary final_diagnosis_code,0.8704273934479543
8,crup_first flu_binary mialgies school_confirmed ausc_resp school_symptoms inflam_periferic odynophagia final_diagnosis_code,0.7787729827719603
8,artralgies headache_first nasal_first sex mialgies symptoms_binary abdominal_pain nasal_congestion final_diagnosis_code,0.8386360259224561
8,nasal_first neuro gi_symptoms fever crup disfonia_first home_confirmed mialgies final_diagnosis_code,0.8053157131612924
8,ocular_pain odynophagia inflam_periferic hemorrhagies peripheral_paralysis fever irritability disfonia_first final_diagnosis_code,0.7406753800625027
8,school_symptoms dyarrea ausc_resp abdominal_pain mialgies gi_symptoms sex artritis final_diagnosis_code,0.8531220152982404
8,school_confirmed hemorrhagies taste_first tachypnea highest_fever nasal_first artralgies sympt_epi final_diagnosis_code,0.7708824613445622
8,irritability gi_first crackles lymph_first school_symptoms hemorr_first fever artralgies final_diagnosis_code,0.6973296608858627
8,irritability mialgies crup_first gi_first hepato tachypnea sympt_epi fever final_diagnosis_code,0.7700392528833903
8,ausc_resp final_diagnosis_code neuro hemorrhagies home_confirmed crup_first smokers_home crup final_diagnosis_code,0.7740356213095532
8,final_diagnosis_code dermatologic home_confirmed flu_binary highest_fever sex hepato_first ocular_pain final_diagnosis_code,0.7118520867450225
8,school_confirmed smokers_home nasal_first neuro_first inflam_periferic peripheral_paralysis wheezing school_symptoms final_diagnosis_code,0.7809511694073794
8,tachypnea shock home_confirmed fever hepato_first neuro wheezing disfonia_first final_diagnosis_code,0.8749079363515802
8,inflam_periferic neuro tos headache lymph_first final_diagnosis_code mialgies wheezing final_diagnosis_code,0.7212951439497395
8,smokers_home inflam_periferic sympt_epi school_symptoms hemorr_first dermatologic shock crackles final_diagnosis_code,0.8866555049510478
8,neuro_first gi_symptoms fever hepato_first nuchal_stiffness odynophagia crup inflam_periferic final_diagnosis_code,0.7028539699548202
8,hemorr_first wheezing home_confirmed dermatologic gi_first school_confirmed hepato_first headache_first final_diagnosis_code,0.7709354769527775
8,ct2 lymph_first nuchal_stiffness taste_first fatiga headache dysphonia abdominal_pain final_diagnosis_code,0.7149078765697341
8,neuro peripheral_paralysis tos shock_first wheezing crup_first flu_binary artralgies final_diagnosis_code,0.7640763685067884
8,hepato_first gi_first abdominal_pain headache resp nasal_first taste_first nuchal_stiffness final_diagnosis_code,0.7686991521210368
8,neuro_first fever odynophagia dyarrea ausc_resp dolor_toracic mialgies home_confirmed final_diagnosis_code,0.7099989091571864
8,peripheral_paralysis hepato_first irritability sex highest_fever spleno_first ct2 school_symptoms final_diagnosis_code,0.7068819660403793
8,ocular_pain irritability crup ct2 final_diagnosis_code mialgies nasal_congestion school_symptoms final_diagnosis_code,0.6767924679920534
8,shock_first hepato dysphonia gi_first ausc_resp smokers_home neuro headache final_diagnosis_code,0.6984152134517109
8,neuro shock_first symptoms_binary taste_first peripheral_paralysis neuro_first disfonia_first final_diagnosis_code final_diagnosis_code,0.6768542054141194
8,school_symptoms artralgies dolor_toracic mialgies spleno_first neuro tos dysphonia final_diagnosis_code,0.797817391083626
8,final_diagnosis_code symptoms_binary headache_first artritis ct2 smokers_home tos school_symptoms final_diagnosis_code,0.714797251206746
8,crup_first irritability dermatologic shock_first neuro_first dyarrea spleno_first nasal_first final_diagnosis_code,0.5677373671719874
8,crup neuro_first spleno_first dolor_toracic gi_first home_confirmed ocular_pain resp final_diagnosis_code,0.7619478241858146
8,spleno_first crup_first tachypnea resp gi_first lymph_first shock tos final_diagnosis_code,0.8353311064881516
8,conjuntivitis crup taste_first nasal_congestion crup_first home_confirmed ct2 sex final_diagnosis_code,0.8139061056919101
8,headache_first odynophagia taste_first lymph_first spleno_first inflam_periferic hepato_first crup_first final_diagnosis_code,0.8752362519551334
8,neuro irritability hepato shock fever mialgies flu_binary ocular_pain final_diagnosis_code,0.734239549336915
8,abdominal_pain artralgies fever highest_fever dysphonia artritis nuchal_stiffness inflam_periferic final_diagnosis_code,0.717254517542044
8,final_diagnosis_code abdominal_pain hepato fever ct2 ocular_pain symptoms_binary crackles final_diagnosis_code,0.6988315482207406
8,peripheral_paralysis tos resp sympt_epi dolor_toracic tachypnea crup shock_first final_diagnosis_code,0.7768349778143109
8,neuro wheezing inflam_periferic tos highest_fever nuchal_stiffness fever crup final_diagnosis_code,0.7884083794479563
8,lymph_first irritability artralgies gi_symptoms resp ocular_pain fever school_confirmed final_diagnosis_code,0.7887273079412673
8,hemorrhagies hepato sympt_epi taste_first highest_fever conjuntivitis irritability dolor_toracic final_diagnosis_code,0.7397863447943566
8,resp dyarrea symptoms_binary nasal_first shock odynophagia nuchal_stiffness hepato final_diagnosis_code,0.7789450258948618
8,home_confirmed conjuntivitis lymph_first shock ct2 nasal_first highest_fever hemorr_first final_diagnosis_code,0.677790746197015
8,gi_first disfonia_first inflam_periferic nasal_first nuchal_stiffness hemorrhagies odynophagia crup_first final_diagnosis_code,0.6674678017100376
8,dermatologic dolor_toracic wheezing neuro hemorrhagies conjuntivitis nasal_congestion taste_first final_diagnosis_code,0.8468258967600435
8,ct2 crackles taste_first shock dyarrea dermatologic lymph_first inflam_periferic final_diagnosis_code,0.8238184139820722
8,headache dysphonia peripheral_paralysis wheezing nasal_congestion symptoms_binary school_confirmed dolor_toracic final_diagnosis_code,0.7907658564664168
8,school_confirmed gi_first shock inflam_periferic dyarrea hepato_first fever flu_binary final_diagnosis_code,0.8327990364402189
8,wheezing ausc_resp final_diagnosis_code school_symptoms crackles headache nasal_first home_confirmed final_diagnosis_code,0.7976793307593105
8,home_confirmed school_symptoms ct2 dyarrea neuro odynophagia shock sex final_diagnosis_code,0.7124472221012925
8,nuchal_stiffness crackles tachypnea sex irritability dyarrea crup gi_symptoms final_diagnosis_code,0.7867052262386091
9,hemorr_first odynophagia flu_binary crup shock_first neuro_first smokers_home conjuntivitis fever final_diagnosis_code,0.6132470426451613
9,shock nasal_first artritis sympt_epi home_confirmed abdominal_pain dyarrea tachypnea dysphonia final_diagnosis_code,0.8719066292505936
9,hemorrhagies irritability flu_binary hepato_first spleno_first symptoms_binary nuchal_stiffness final_diagnosis_code highest_fever final_diagnosis_code,0.7165908648641206
9,resp crup flu_binary tos final_diagnosis_code crackles inflam_periferic symptoms_binary school_symptoms final_diagnosis_code,0.8001371064018029
9,tos home_confirmed ausc_resp sympt_epi highest_fever gi_symptoms school_symptoms shock conjuntivitis final_diagnosis_code,0.8329018028499686
9,irritability conjuntivitis school_confirmed school_symptoms home_confirmed sex crup crup_first final_diagnosis_code final_diagnosis_code,0.7895280735302024
9,headache_first fatiga symptoms_binary sex artritis peripheral_paralysis hemorrhagies tos resp final_diagnosis_code,0.8281581648314263
9,dyarrea highest_fever crup_first fatiga hemorrhagies school_symptoms tos flu_binary gi_symptoms final_diagnosis_code,0.7771084888048186
9,artritis conjuntivitis ausc_resp resp fatiga abdominal_pain school_confirmed hepato hepato_first final_diagnosis_code,0.8620938173961175
9,taste_first dolor_toracic ct2 disfonia_first ocular_pain artralgies school_confirmed crackles school_symptoms final_diagnosis_code,0.7318179139094181
9,taste_first gi_symptoms hepato_first dolor_toracic peripheral_paralysis flu_binary shock_first smokers_home ct2 final_diagnosis_code,0.6285248615906972
9,home_confirmed lymph_first artritis nuchal_stiffness taste_first gi_symptoms nasal_congestion abdominal_pain mialgies final_diagnosis_code,0.7851199163683427
9,mialgies dermatologic taste_first nasal_first wheezing final_diagnosis_code headache odynophagia neuro_first final_diagnosis_code,0.7343722294435621
9,neuro nasal_first sympt_epi hemorr_first headache_first mialgies peripheral_paralysis odynophagia nasal_congestion final_diagnosis_code,0.702973519257095
9,odynophagia neuro_first gi_symptoms spleno_first nasal_first nasal_congestion flu_binary nuchal_stiffness symptoms_binary final_diagnosis_code,0.7561984082042962
9,conjuntivitis smokers_home odynophagia school_symptoms inflam_periferic artralgies irritability dyarrea ocular_pain final_diagnosis_code,0.7712657014661537
9,fever hepato conjuntivitis crup_first nuchal_stiffness lymph_first shock ausc_resp final_diagnosis_code final_diagnosis_code,0.716228376834721
9,gi_first nasal_congestion peripheral_paralysis symptoms_binary fatiga school_symptoms dermatologic sex hemorr_first final_diagnosis_code,0.664152490100509
9,neuro_first resp hemorr_first fever sex headache nasal_first final_diagnosis_code artritis final_diagnosis_code,0.6476028015582538
9,gi_symptoms lymph_first tos crackles headache abdominal_pain nuchal_stiffness mialgies gi_first final_diagnosis_code,0.8156670838653897
9,school_symptoms home_confirmed nasal_congestion shock inflam_periferic tos highest_fever hemorrhagies ausc_resp final_diagnosis_code,0.7903436047369408
9,sympt_epi conjuntivitis neuro_first gi_symptoms ocular_pain peripheral_paralysis ct2 school_confirmed school_symptoms final_diagnosis_code,0.7662761295799256
9,school_symptoms artralgies fatiga smokers_home highest_fever neuro hemorr_first abdominal_pain symptoms_binary final_diagnosis_code,0.6715487903056677
9,fever peripheral_paralysis home_confirmed hemorr_first nasal_first gi_symptoms crackles tos nuchal_stiffness final_diagnosis_code,0.7377154427708528
9,flu_binary crup resp ausc_resp neuro taste_first nasal_congestion neuro_first headache final_diagnosis_code,0.805073659606007
9,artritis tachypnea mialgies shock fatiga headache ct2 nasal_first hepato_first final_diagnosis_code,0.8130419379343792
9,odynophagia headache_first gi_symptoms final_diagnosis_code tos artritis resp hemorr_first inflam_periferic final_diagnosis_code,0.6546423181845453
9,neuro_first symptoms_binary headache_first shock_first inflam_periferic crup_first irritability hemorr_first ct2 final_diagnosis_code,0.7125220834617364
9,hepato_first hepato nasal_congestion flu_binary dermatologic taste_first inflam_periferic conjuntivitis hemorrhagies final_diagnosis_code,0.8510837919315117
9,nasal_congestion hepato wheezing taste_first smokers_home school_confirmed dolor_toracic neuro_first nasal_first final_diagnosis_code,0.7431514947218645
9,dyarrea hemorr_first smokers_home neuro odynophagia lymph_first nasal_congestion neuro_first symptoms_binary final_diagnosis_code,0.6853443035900642
9,taste_first inflam_periferic symptoms_binary school_confirmed abdominal_pain home_confirmed irritability hemorr_first wheezing final_diagnosis_code,0.7074359057828581
9,school_symptoms spleno_first shock nasal_congestion dyarrea symptoms_binary school_confirmed headache_first ct2 final_diagnosis_code,0.8044145726545404
9,neuro_first nasal_first mialgies shock ocular_pain sex hemorr_first flu_binary tos final_diagnosis_code,0.7013231778775629
9,hemorrhagies ct2 abdominal_pain nasal_first shock_first dermatologic gi_first gi_symptoms nuchal_stiffness final_diagnosis_code,0.6829859282146249
9,highest_fever tos school_confirmed final_diagnosis_code inflam_periferic odynophagia conjuntivitis fatiga spleno_first final_diagnosis_code,0.7081634060064845
9,taste_first mialgies crackles disfonia_first crup_first sex abdominal_pain school_symptoms final_diagnosis_code final_diagnosis_code,0.7175207585868396
9,fever hemorrhagies crup dolor_toracic resp headache gi_first fatiga shock_first final_diagnosis_code,0.699804354948727
9,fever inflam_periferic gi_first home_confirmed crackles sympt_epi shock nuchal_stiffness neuro_first final_diagnosis_code,0.787293992907823
9,dysphonia crup_first ocular_pain irritability hepato_first hemorrhagies ct2 dyarrea neuro final_diagnosis_code,0.7467042908752675
9,tos dysphonia hemorrhagies shock_first symptoms_binary mialgies crup_first flu_binary final_diagnosis_code final_diagnosis_code,0.6827021700429441
9,nasal_congestion headache hepato ausc_resp disfonia_first highest_fever nasal_first fatiga smokers_home final_diagnosis_code,0.8158762830333022
9,nasal_first odynophagia shock_first hemorrhagies artritis tachypnea dolor_toracic peripheral_paralysis neuro_first final_diagnosis_code,0.7268906186514739
9,resp home_confirmed artralgies crackles lymph_first wheezing tos school_symptoms tachypnea final_diagnosis_code,0.8430567340744988
9,symptoms_binary hepato peripheral_paralysis neuro school_confirmed nasal_congestion flu_binary resp neuro_first final_diagnosis_code,0.8736081656412017
9,nasal_first shock sex headache_first hemorrhagies flu_binary crup_first odynophagia gi_symptoms final_diagnosis_code,0.7626920187332644
9,flu_binary crackles fever crup lymph_first odynophagia gi_first nuchal_stiffness nasal_first final_diagnosis_code,0.7412516639749983
9,shock disfonia_first dolor_toracic sympt_epi headache symptoms_binary odynophagia mialgies dyarrea final_diagnosis_code,0.8411908155389517
9,ausc_resp dolor_toracic tos gi_symptoms nuchal_stiffness dysphonia neuro_first irritability smokers_home final_diagnosis_code,0.5952909262118574
9,smokers_home dyarrea headache_first fever mialgies symptoms_binary hepato fatiga gi_first final_diagnosis_code,0.831263653078859
9,nasal_first home_confirmed hemorrhagies nasal_congestion ausc_resp taste_first hemorr_first disfonia_first dysphonia final_diagnosis_code,0.8570105846391431
9,irritability nasal_congestion crup shock dysphonia wheezing neuro school_confirmed school_symptoms final_diagnosis_code,0.8067232903165262
9,crackles flu_binary crup sympt_epi hepato_first wheezing symptoms_binary disfonia_first fever final_diagnosis_code,0.9024067136718207
9,shock neuro_first dermatologic ausc_resp headache artritis abdominal_pain odynophagia hepato_first final_diagnosis_code,0.8122173432420288
9,crackles spleno_first hemorrhagies conjuntivitis headache_first ausc_resp school_symptoms gi_symptoms dysphonia final_diagnosis_code,0.8696478544400597
9,symptoms_binary ct2 shock_first hepato_first headache dolor_toracic headache_first nasal_first ocular_pain final_diagnosis_code,0.6494958426113492
9,artritis final_diagnosis_code home_confirmed tos neuro_first irritability hepato_first school_confirmed fatiga final_diagnosis_code,0.8039204104271761
9,highest_fever resp dysphonia inflam_periferic smokers_home taste_first shock school_symptoms neuro final_diagnosis_code,0.7353918170895668
9,headache hemorr_first dysphonia gi_symptoms tos crackles artralgies headache_first crup_first final_diagnosis_code,0.7112010930124609
9,dysphonia disfonia_first crup ausc_resp crup_first wheezing artralgies school_confirmed shock_first final_diagnosis_code,0.7227262147736948
10,home_confirmed nuchal_stiffness neuro_first fatiga smokers_home gi_first flu_binary school_confirmed abdominal_pain artralgies final_diagnosis_code,0.7222699659072175
10,gi_first school_symptoms gi_symptoms dermatologic shock_first ocular_pain mialgies hemorr_first final_diagnosis_code spleno_first final_diagnosis_code,0.6017559113155665
10,fatiga school_confirmed taste_first dolor_toracic artritis hepato shock dyarrea shock_first abdominal_pain final_diagnosis_code,0.7715757370862618
10,fatiga inflam_periferic school_symptoms spleno_first nasal_first neuro shock_first final_diagnosis_code irritability conjuntivitis final_diagnosis_code,0.6588895104543864
10,nuchal_stiffness flu_binary crup_first lymph_first final_diagnosis_code fatiga spleno_first school_symptoms hepato_first tos final_diagnosis_code,0.7566241757416592
10,fever neuro_first irritability abdominal_pain nuchal_stiffness dyarrea resp school_confirmed tachypnea crup final_diagnosis_code,0.7349771291108628
10,disfonia_first gi_first shock_first sympt_epi odynophagia final_diagnosis_code neuro neuro_first wheezing artralgies final_diagnosis_code,0.6385878837013547
10,hemorrhagies resp nasal_first dysphonia school_symptoms peripheral_paralysis irritability tos dermatologic fever final_diagnosis_code,0.7716404527486733
10,fatiga crup dyarrea school_symptoms sex gi_symptoms shock dermatologic mialgies hemorrhagies final_diagnosis_code,0.770367730714976
10,crup ausc_resp highest_fever taste_first headache_first tachypnea ct2 spleno_first conjuntivitis flu_binary final_diagnosis_code,0.7684191521531845
10,crup final_diagnosis_code school_symptoms hemorr_first hemorrhagies nasal_congestion inflam_periferic hepato_first resp dermatologic final_diagnosis_code,0.6995414627228661
10,shock_first neuro artritis neuro_first taste_first shock ocular_pain ct2 nuchal_stiffness dolor_toracic final_diagnosis_code,0.7761152111089147
10,school_confirmed sympt_epi irritability neuro_first tachypnea nasal_first fatiga gi_first mialgies highest_fever final_diagnosis_code,0.7093620122947754
10,neuro_first dermatologic ct2 dysphonia flu_binary crackles sympt_epi shock_first hemorr_first fever final_diagnosis_code,0.7757549306758563
10,crackles ausc_resp headache_first final_diagnosis_code fever conjuntivitis inflam_periferic crup_first sex smokers_home final_diagnosis_code,0.7649947311121493
10,headache_first conjuntivitis hepato_first fatiga lymph_first artritis dysphonia final_diagnosis_code abdominal_pain disfonia_first final_diagnosis_code,0.7763507747008652
10,gi_first tachypnea final_diagnosis_code odynophagia smokers_home mialgies ct2 dyarrea crup ausc_resp final_diagnosis_code,0.6446944668129466
10,sex shock inflam_periferic nuchal_stiffness tos dolor_toracic final_diagnosis_code wheezing irritability nasal_first final_diagnosis_code,0.6740078124699618
10,artritis gi_symptoms dermatologic spleno_first ocular_pain taste_first nasal_first dysphonia tachypnea neuro final_diagnosis_code,0.7814496166465562
10,nasal_first abdominal_pain sex mialgies neuro dysphonia fatiga shock_first nasal_congestion spleno_first final_diagnosis_code,0.7460594874876484
10,nasal_congestion highest_fever gi_symptoms sex dyarrea crup school_confirmed hemorrhagies spleno_first headache final_diagnosis_code,0.8094353414785279
10,crup symptoms_binary hepato mialgies fatiga disfonia_first spleno_first inflam_periferic shock smokers_home final_diagnosis_code,0.8244916316757757
10,mialgies crup school_confirmed abdominal_pain final_diagnosis_code fever crup_first artritis hemorrhagies dolor_toracic final_diagnosis_code,0.7444941952166844
10,peripheral_paralysis neuro_first artritis ausc_resp hepato crup_first home_confirmed dysphonia hemorr_first dermatologic final_diagnosis_code,0.8983093706739189
10,school_symptoms artritis taste_first final_diagnosis_code nasal_first flu_binary crackles home_confirmed spleno_first symptoms_binary final_diagnosis_code,0.8218335533006073
10,sex hemorr_first nasal_congestion neuro hemorrhagies artralgies flu_binary home_confirmed crup_first irritability final_diagnosis_code,0.6718247027503507
10,gi_symptoms fever neuro dolor_toracic school_symptoms fatiga final_diagnosis_code artritis crup_first flu_binary final_diagnosis_code,0.7226312983021911
10,shock crup_first artralgies odynophagia hepato home_confirmed crup fever wheezing hemorrhagies final_diagnosis_code,0.7372701135419455
10,resp neuro_first headache_first hemorr_first nuchal_stiffness lymph_first neuro crup headache inflam_periferic final_diagnosis_code,0.8248096372826001
10,abdominal_pain home_confirmed gi_first hepato headache dolor_toracic odynophagia sex shock gi_symptoms final_diagnosis_code,0.81381066538741
10,resp fever crup_first sympt_epi hemorrhagies nuchal_stiffness highest_fever headache school_symptoms lymph_first final_diagnosis_code,0.7124491133897962
10,irritability dermatologic dolor_toracic smokers_home flu_binary mialgies nasal_first final_diagnosis_code neuro resp final_diagnosis_code,0.700965448662036
10,school_confirmed headache tachypnea dolor_toracic neuro lymph_first taste_first neuro_first hemorr_first conjuntivitis final_diagnosis_code,0.8161071541821382
10,flu_binary resp sex artralgies mialgies final_diagnosis_code headache ocular_pain peripheral_paralysis nuchal_stiffness final_diagnosis_code,0.754872755489359
10,nuchal_stiffness artralgies mialgies dermatologic school_symptoms abdominal_pain shock dolor_toracic fever shock_first final_diagnosis_code,0.6674350867758385
10,neuro_first sex headache lymph_first fever wheezing hepato mialgies neuro symptoms_binary final_diagnosis_code,0.8265440794757172
10,mialgies nasal_first headache_first sex dolor_toracic resp nasal_congestion neuro_first hemorrhagies fatiga final_diagnosis_code,0.797280001171234
10,crup_first school_confirmed ct2 hepato dysphonia dyarrea mialgies ocular_pain wheezing highest_fever final_diagnosis_code,0.663594721768289
10,ct2 hemorr_first symptoms_binary gi_first mialgies hepato_first headache_first sympt_epi dyarrea lymph_first final_diagnosis_code,0.7621386253603646
10,home_confirmed nasal_congestion neuro_first headache peripheral_paralysis tos fatiga dermatologic ausc_resp school_symptoms final_diagnosis_code,0.8133799573314459
10,artritis nuchal_stiffness peripheral_paralysis shock neuro sex highest_fever home_confirmed crup_first disfonia_first final_diagnosis_code,0.7814382162610447
10,spleno_first ausc_resp hepato ocular_pain neuro nasal_congestion peripheral_paralysis hemorr_first gi_first smokers_home final_diagnosis_code,0.6700958674827224
10,symptoms_binary resp inflam_periferic final_diagnosis_code nasal_congestion neuro_first headache dolor_toracic flu_binary hepato final_diagnosis_code,0.7165854034002631
10,headache_first inflam_periferic shock_first sympt_epi hepato_first dolor_toracic nasal_first crup_first dyarrea headache final_diagnosis_code,0.6886167384167101
10,lymph_first irritability hemorr_first odynophagia wheezing smokers_home dysphonia disfonia_first flu_binary fever final_diagnosis_code,0.7539821900819568
10,neuro_first dyarrea headache_first resp shock highest_fever artralgies gi_first shock_first irritability final_diagnosis_code,0.6512206325775446
10,conjuntivitis hemorr_first irritability tachypnea symptoms_binary gi_first odynophagia crup dyarrea peripheral_paralysis final_diagnosis_code,0.6878277269546492
10,sex dermatologic tachypnea hepato_first odynophagia nuchal_stiffness school_confirmed headache school_symptoms neuro_first final_diagnosis_code,0.7763083523497989
10,tos flu_binary conjuntivitis school_confirmed taste_first hepato_first nasal_congestion symptoms_binary dolor_toracic sympt_epi final_diagnosis_code,0.8496146923850719
10,artralgies lymph_first inflam_periferic hepato_first artritis disfonia_first fatiga dysphonia fever gi_symptoms final_diagnosis_code,0.8092244947682136
10,final_diagnosis_code hemorrhagies abdominal_pain dyarrea hemorr_first ocular_pain mialgies conjuntivitis sympt_epi lymph_first final_diagnosis_code,0.6976724913713532
10,ocular_pain dolor_toracic hemorrhagies home_confirmed artralgies dyarrea odynophagia neuro_first inflam_periferic disfonia_first final_diagnosis_code,0.6895473075763403
10,artralgies abdominal_pain headache gi_first crup_first conjuntivitis home_confirmed fever dyarrea irritability final_diagnosis_code,0.8053725274773623
10,fever nasal_first artralgies hemorr_first hepato school_confirmed symptoms_binary crup headache_first dysphonia final_diagnosis_code,0.7108888488066886
10,gi_first ocular_pain fever hepato_first crup symptoms_binary conjuntivitis resp tachypnea smokers_home final_diagnosis_code,0.8616242357905655
10,abdominal_pain tos shock_first fatiga sympt_epi dermatologic ausc_resp conjuntivitis peripheral_paralysis hemorr_first final_diagnosis_code,0.6249038671595891
10,nasal_congestion dysphonia artritis ausc_resp sympt_epi fatiga crackles irritability abdominal_pain school_confirmed final_diagnosis_code,0.855695446451291
10,disfonia_first gi_symptoms flu_binary ausc_resp hepato symptoms_binary tachypnea wheezing dyarrea odynophagia final_diagnosis_code,0.8649196338956869
10,tachypnea nasal_first nuchal_stiffness highest_fever fatiga artritis sex ausc_resp flu_binary nasal_congestion final_diagnosis_code,0.7601098728664403
10,crup_first nasal_first neuro_first neuro ausc_resp shock final_diagnosis_code dyarrea school_confirmed symptoms_binary final_diagnosis_code,0.6981890135059955
11,shock_first artritis ausc_resp smokers_home crup_first hemorr_first dolor_toracic peripheral_paralysis mialgies conjuntivitis nuchal_stiffness final_diagnosis_code,0.8030415038712605
11,hepato sympt_epi taste_first dolor_toracic crup_first nuchal_stiffness nasal_congestion disfonia_first sex odynophagia spleno_first final_diagnosis_code,0.6722499587000604
11,tos sympt_epi tachypnea final_diagnosis_code flu_binary headache_first abdominal_pain shock hepato crup_first dermatologic final_diagnosis_code,0.7499198736683685
11,hemorr_first crup flu_binary tachypnea artritis gi_first hemorrhagies final_diagnosis_code nuchal_stiffness dysphonia shock final_diagnosis_code,0.7028691111631408
11,ct2 final_diagnosis_code hemorrhagies artritis neuro smokers_home sympt_epi ausc_resp shock_first fever school_symptoms final_diagnosis_code,0.6833827599322323
11,sympt_epi abdominal_pain school_confirmed ct2 sex ocular_pain spleno_first crup dermatologic dolor_toracic nasal_congestion final_diagnosis_code,0.6984490773190554
11,fever shock crackles gi_first mialgies dyarrea crup hepato_first disfonia_first school_symptoms home_confirmed final_diagnosis_code,0.8548133779036925
11,hepato_first crup gi_symptoms flu_binary highest_fever tos irritability nasal_first gi_first symptoms_binary hepato final_diagnosis_code,0.861632178136066
11,resp neuro peripheral_paralysis nuchal_stiffness crup_first disfonia_first dyarrea spleno_first smokers_home headache shock_first final_diagnosis_code,0.6319469466333013
11,taste_first smokers_home resp school_symptoms dysphonia final_diagnosis_code home_confirmed wheezing dyarrea school_confirmed artritis final_diagnosis_code,0.788644643228567
11,dolor_toracic conjuntivitis fatiga headache nasal_first hepato_first headache_first taste_first odynophagia neuro_first peripheral_paralysis final_diagnosis_code,0.8052162269150932
11,gi_symptoms sympt_epi dysphonia irritability mialgies hemorrhagies crackles school_confirmed peripheral_paralysis home_confirmed lymph_first final_diagnosis_code,0.8126520738693487
11,sympt_epi taste_first ct2 dysphonia disfonia_first mialgies crup flu_binary hepato_first sex highest_fever final_diagnosis_code,0.7671284095208376
11,dolor_toracic neuro sex symptoms_binary hemorr_first dermatologic ocular_pain dyarrea mialgies lymph_first neuro_first final_diagnosis_code,0.6680083939763533
11,artritis wheezing smokers_home ocular_pain dermatologic shock taste_first fever crackles hepato lymph_first final_diagnosis_code,0.8055322564754719
11,ct2 neuro_first headache sympt_epi artralgies taste_first flu_binary nasal_congestion ocular_pain resp wheezing final_diagnosis_code,0.7270752304634857
11,dolor_toracic neuro_first disfonia_first crackles irritability artralgies tos gi_first hemorr_first smokers_home highest_fever final_diagnosis_code,0.6122860381738257
11,crup irritability resp gi_first abdominal_pain dolor_toracic peripheral_paralysis dyarrea taste_first wheezing flu_binary final_diagnosis_code,0.7792931314478005
11,fever hepato final_diagnosis_code neuro taste_first headache conjuntivitis sex ocular_pain neuro_first wheezing final_diagnosis_code,0.7414887104482979
11,ct2 crackles sex inflam_periferic nuchal_stiffness smokers_home ocular_pain dolor_toracic school_confirmed lymph_first tos final_diagnosis_code,0.6394498893610329
11,headache_first neuro_first neuro spleno_first dysphonia shock abdominal_pain dolor_toracic conjuntivitis inflam_periferic dermatologic final_diagnosis_code,0.8358476603664021
11,headache inflam_periferic spleno_first taste_first neuro dermatologic smokers_home shock gi_first highest_fever irritability final_diagnosis_code,0.6930534499378962
11,gi_symptoms disfonia_first inflam_periferic hepato school_symptoms dyarrea mialgies dermatologic artritis dysphonia lymph_first final_diagnosis_code,0.7951733501890056
11,artralgies highest_fever smokers_home fever hemorr_first wheezing irritability ocular_pain resp hepato_first crup_first final_diagnosis_code,0.7625432243584758
11,school_symptoms smokers_home odynophagia hepato_first tos shock_first sympt_epi ausc_resp fever wheezing inflam_periferic final_diagnosis_code,0.7608591415265465
11,spleno_first crup_first tos neuro_first gi_symptoms dolor_toracic headache dermatologic crup smokers_home dyarrea final_diagnosis_code,0.7088491393861815
11,peripheral_paralysis home_confirmed sympt_epi headache sex ocular_pain gi_first dyarrea symptoms_binary tachypnea taste_first final_diagnosis_code,0.793934721950932
11,peripheral_paralysis neuro_first mialgies headache hemorrhagies fatiga school_symptoms ocular_pain dysphonia nasal_first hepato_first final_diagnosis_code,0.835519980958026
11,final_diagnosis_code dermatologic mialgies school_confirmed lymph_first crup_first spleno_first neuro ausc_resp crackles headache final_diagnosis_code,0.7444934859450258
11,hepato_first taste_first flu_binary gi_symptoms resp hemorr_first neuro hemorrhagies crackles irritability smokers_home final_diagnosis_code,0.7266259592782588
11,crackles dermatologic headache fever school_symptoms highest_fever crup_first tachypnea neuro inflam_periferic school_confirmed final_diagnosis_code,0.7381638034296546
11,artralgies tachypnea ocular_pain symptoms_binary gi_symptoms sympt_epi dolor_toracic nasal_congestion school_symptoms hemorr_first nasal_first final_diagnosis_code,0.6907098238416473
11,abdominal_pain ct2 sympt_epi nasal_congestion sex nasal_first neuro crup_first fatiga headache gi_symptoms final_diagnosis_code,0.7628954540772885
11,irritability resp hemorrhagies gi_symptoms ausc_resp mialgies symptoms_binary conjuntivitis spleno_first flu_binary peripheral_paralysis final_diagnosis_code,0.7981092044106809
